time,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
1979-02-01,214.33591508865356,243.74541600545248,7.147913869222028,67.57425430180723,5.959133064588056,0,0
1979-02-02,211.0364575187365,243.5054168701172,5.9174972534179915,56.55336147208318,3.0362864973174717,0,0
1979-02-03,210.89912450313568,278.5424982706706,10.801250712076845,51.818916893260266,2.0751301484444116,0,0
1979-02-04,89.88995960354805,342.5900052388509,15.414168294270857,71.61158118788669,3.2651063024750413,5.7900000363588335e-5,0
1979-02-05,62.12379163503647,381.4633369445801,15.74625167846682,85.32236216166663,3.4508611294662352,4.71000000834465e-5,0
1979-02-06,157.32158517837524,377.44916407267254,17.882499949137394,82.76103189309688,5.238029089846177,0.0024982000291347505,0
1979-02-07,110.42991715669632,373.53041712443036,19.824165598551456,85.13838141074625,6.5789464064389644,0.006061600036919117,0
1979-02-08,223.9579168955485,319.3670832316081,15.16541697184247,72.0073157390285,4.646295570242338,1.0100000305101274e-5,0
1979-02-09,165.03150041898093,294.6550013224284,11.361250813802107,73.88960549329646,5.547704765030597,3.669999912381172e-5,0
1979-02-10,221.69158283869425,256.04958152770996,7.820835367838565,69.2625308606679,4.085819187959624,0,0
1979-02-11,229.76362228393555,285.0949993133545,11.770000712076845,64.24823446698936,2.7558868838764057,1.0440000146627426e-4,0
1979-02-12,228.18504110972086,280.84958902994794,12.772916412353538,60.89530788260506,2.5854175175875245,0,0
1979-02-13,221.75079472859701,287.2620855967204,13.174998219807966,69.71704439898095,3.6922530636285074,0,0
1979-02-14,232.86112689971924,283.78624471028644,14.380832926432314,63.17594837550112,1.7984296527098884,9.58000011742115e-5,0
1979-02-15,229.6273331642151,307.3374989827474,17.106252288818382,60.49361089887407,2.17915512027684,1.133000012487173e-4,0
1979-02-16,223.76137828826904,338.4887466430664,19.28625005086265,70.49715302065331,2.4824638976856033,0,0
1979-02-17,199.10616540908813,344.31666564941406,18.909165954589866,76.31801945668818,4.029862791192691,0,0
1979-02-18,212.44841798146567,361.17250061035156,19.60957997639976,75.58129047048453,5.444225760430427,2.0020000636577606e-4,0
1979-02-19,232.0543739000956,348.01375071207684,19.140420532226585,78.87938270373462,4.773996974846582,0,0
1979-02-20,197.9444988568624,362.52124786376953,18.324168141682964,78.90763583251551,6.0973722303297375,0,0
1979-02-21,207.0376647313436,366.7725016276042,21.391253407796246,77.39313418330734,5.612740691684821,7.850000295729843e-5,0
1979-02-22,145.36153880755106,393.5295829772949,22.154163614908878,80.10874746189158,4.2935466804338915,2.9870000008668283e-4,0
1979-02-23,212.32853841781616,407.25666936238605,24.147917683919292,77.98207459302108,5.364931360301358,8.283000155352056e-4,0
1979-02-24,134.55862538019815,394.42541631062824,22.615000661214214,79.8274949561618,5.450625658057969,0.008151300091529265,0
1979-02-25,170.61528986878693,393.89875411987305,22.709580993652366,81.7211639047163,6.478480603703662,0.009733200043439865,0
1979-02-26,189.47316733996072,322.71124776204425,15.182916259765648,77.47779446617271,6.705121893018116,0.0022882999958819712,0
1979-02-27,257.07054221630096,269.5133310953776,10.50250142415367,76.1123311475444,3.5902249658969323,0,0
1979-02-28,184.91354087988535,293.4912478129069,13.26749954223635,69.75416994122325,1.8001513613012787,0,0
1979-03-01,222.6351659297943,368.6525001525879,19.7404126485189,68.42646617195486,1.9671996532288045,0,0
1979-03-02,187.25287445386252,403.10000228881836,22.46916478474937,73.64481468365932,3.559174595927309,0,0
1979-03-03,220.96379216512045,362.8229179382324,20.796249643961612,79.06839475938554,5.431648162544822,0,0
1979-03-04,169.33641390005747,393.6070861816406,22.70208892822268,80.50031099280264,5.818895643432443,0.0022856999929063023,0
1979-03-05,161.42187746365866,396.69291432698566,22.682087198893253,79.2856839708544,3.887650199944556,0.008506199980154634,0
1979-03-06,106.6675005753835,398.37500254313153,20.34083455403648,88.38769533754746,2.161000696014357,0.04195279970765114,0
1979-03-07,274.1823336283366,333.75875091552734,15.239579772949241,72.92638632188918,4.8239575647982775,0.00486400000914,0
1979-03-08,211.0559585094452,321.95208740234375,15.430830891927107,72.03627929336842,5.677058778813862,0.002905800040694885,0
1979-03-09,277.3295833269755,303.90458552042645,16.821252441406273,71.38563712361345,3.0132462650270995,0,0
1979-03-10,276.9240830739339,300.1849988301595,17.97375132242841,57.520633270200335,2.2792495394448404,2.099999925121665e-6,0
1979-03-11,130.47241687774658,326.4504165649414,15.965838368733747,77.54422679801466,4.3180348356129965,6.317999958992004e-4,0
1979-03-12,228.1952888170878,290.7854143778483,12.131248728434267,66.91443708814717,3.352706473823657,0,0
1979-03-13,274.97229385375977,323.30541229248047,17.07291692097984,72.0334251650902,3.519163535643349,0,0
1979-03-14,240.4470427831014,380.73791885375977,21.693332926432316,73.35631931633561,4.041939382232729,0,0
1979-03-15,290.17887783050537,307.94583257039386,18.166665649414085,70.96565904962114,4.44258996289152,0,0
1979-03-16,156.9984574317932,327.5583330790202,15.775832112630232,75.81488248492465,6.0118279483910015,0,0
1979-03-17,128.13420708974203,356.5308329264323,16.588753000895206,76.58167823507777,6.076010220782204,0,0
1979-03-18,254.01628843943277,356.6466649373372,18.00083440144859,73.30700072471221,3.4548100826173394,0,0
1979-03-19,290.0406223932902,318.9625015258789,18.711258188883487,63.7343209751078,2.1076045851341982,0,0
1979-03-20,288.56567128499347,329.0387471516927,19.993753051757835,61.11982173085687,1.7475800004374493,0,0
1979-03-21,230.9547964731852,338.65541966756183,19.580007171630882,65.94197986486923,2.3691936997284304,0,0
1979-03-22,243.64724922180176,340.95291900634766,19.93125432332359,66.50965916487854,1.7092087960735352,0,0
1979-03-23,194.6801633834839,394.5825055440267,22.712088521321636,73.15003217408952,7.161893792436742,0.00556310011446476,0
1979-03-24,289.09208552042645,365.3725001017253,22.262502288818382,71.31525090045093,7.327352698376931,1.6499999386724085e-5,0
1979-03-25,199.5081272125244,356.3929150899251,17.00208435058596,74.71725056853695,6.59142937745838,0,0
1979-03-26,310.1095854441325,288.833745320638,13.078332519531273,64.69310783199118,3.6863048196039387,0,0
1979-03-27,308.7074162165324,281.58291880289715,13.597501373291038,63.818105695307345,2.4591253347944027,0,0
1979-03-28,246.41307926177979,326.73499806722003,16.99916865030927,71.38048573305274,4.683082818926658,0,0
1979-03-29,268.13675085703534,350.231253306071,19.15749893188479,74.62120963904374,5.616872408082034,0,0
1979-03-30,274.87746079762775,354.97041575113934,19.81083958943687,77.65634117765747,5.21354336739521,0,0
1979-03-31,302.1748727162679,349.19167073567706,21.462082163492862,73.13474602102592,4.268035994406593,0,0
1979-04-01,248.94254366556802,360.2849985758464,21.59666722615562,73.84750030499849,4.235380004349227,0,0
1979-04-02,226.46550051371256,391.6045837402344,23.093334452311222,76.43894632886315,4.382542486634057,0,0
1979-04-03,252.14295514424643,394.41666412353516,23.889586385091167,76.67927668131694,5.135030588292098,0,0
1979-04-04,273.98170534769696,389.5141665140788,24.224588012695335,75.80243917075225,5.489932873521023,1.5770000219345092e-4,0
1979-04-05,181.0655393600464,384.4141680399577,22.992503102620464,83.0201286962935,4.177711933474444,0.0011828999929130077,0
1979-04-06,312.3173764546712,350.43957901000977,20.670837656656925,72.5890999467415,3.46800885993163,3.1840000301599505e-4,0
1979-04-07,316.28791936238605,302.69374720255536,18.48083902994794,55.76453012452149,4.42978936561232,0,0
1979-04-08,307.3935019175212,327.97083409627277,19.84875132242841,67.72263947660008,4.115204372604981,0,0
1979-04-09,244.9585418701172,381.4308344523112,22.167087809244816,75.58661868910532,5.939428003373976,8.519999822601676e-5,0
1979-04-10,243.48299980163574,392.8129132588704,24.080005900065128,76.00956592528328,3.2642769663511535,0,0
1979-04-11,298.6662883758545,397.95666631062824,26.21291885375979,69.25819882572847,6.139167655693952,0,0
1979-04-12,279.7029619216919,386.8533299763997,25.2554272969564,75.60521739431528,5.75102014940198,0,0
1979-04-13,306.5237102508545,377.45250193277997,25.315419769287132,72.58323634155197,4.788289911871672,0,0
1979-04-14,253.44125080108643,399.18333435058594,25.25375391642255,74.6791270876731,3.4650163791285107,0,0
1979-04-15,277.98583539326984,391.2370834350586,24.74000701904299,75.55620813488434,3.564527767125082,0,0
1979-04-16,325.111333211263,322.31833521525067,20.900425211588566,59.572916810039914,3.861558787342075,0,0
1979-04-17,326.50621032714844,310.91375223795575,19.743335978190128,52.14930713936192,2.6988950551828386,0,0
1979-04-18,312.3078308105469,332.1224988301595,20.879169718424503,56.949531366820594,2.245864384974728,0,0
1979-04-19,300.36253929138184,359.3041687011719,22.724590555826847,56.2171283027289,1.5348866408776043,0,0
1979-04-20,266.2465419769287,368.6479148864746,22.210839843750023,68.52029017388472,3.261459575473947,6.219999864697457e-5,0
1979-04-21,119.3179160753886,413.3616689046224,22.874584452311222,73.54166698882236,3.24416229585006,1.5360000729560853e-4,0
1979-04-22,256.8659597088893,367.53125127156574,21.376677449544292,73.2407986252932,5.9244683111864545,0,0
1979-04-23,217.67833308378854,369.1737543741862,21.052083587646507,77.30652546428803,6.239955526238043,1.6050000116229056e-4,0
1979-04-24,167.85491993029913,404.78666432698566,22.73000361124677,77.20065050374532,7.20354803348982,0.009414699978660792,0
1979-04-25,219.51016110181808,406.4675000508626,23.04625981648765,77.92043115971794,6.647314688688603,0.024379600015468895,0
1979-04-26,257.6928782463074,387.42541885375977,23.215838368733746,76.44375922701836,4.786920365709033,0,0
1979-04-27,296.2433352470398,370.60458246866864,23.579590098063175,73.75810179001496,5.606785448512736,0,0
1979-04-28,314.58325254917145,368.93166732788086,23.491258239746116,75.84501979831948,4.234440168205501,0,0
1979-04-29,316.59700020154315,350.6495844523112,22.253760274251324,62.97480281458991,2.4641467743363377,6.69999998062849e-5,0
1979-04-30,180.37245798110962,401.0291697184245,23.847924804687523,74.44142013525837,1.935764180961792,0.016630700069945305,0
1979-05-01,227.54608527819315,415.9487533569336,24.84583435058596,73.65751847344099,2.663877551442371,0.00476530002290383,0
1979-05-02,164.08958490689596,413.238333384196,23.58667653401695,75.7699296264702,4.2772318814453785,0.0019442999996244908,0
1979-05-03,245.30083425839743,417.3312479654948,24.50417353312177,77.18355070698976,4.006414117101481,0,0
1979-05-04,263.0495018164317,428.8208363850911,26.4558413187663,73.7238118454038,3.2923462544311013,0,0
1979-05-05,275.3170448144277,422.1587448120117,26.91583658854169,73.39375032282679,3.198030573738946,0.0031489999666810035,0
1979-05-06,244.3182479540507,416.57333119710285,26.48500213623049,72.84463305501306,2.9618860685842336,0.002659200049005449,0
1979-05-07,185.0759971936544,428.7966651916504,25.952920532226585,77.86292063569994,3.370874428752166,0.04315719976276159,0
1979-05-08,145.46324785550436,424.47124735514325,25.165423329671246,82.89451155175138,4.011401641574268,0.06069839954376221,0
1979-05-09,203.94554098447165,429.03125,26.316670989990257,79.69078758992242,3.1274008394836836,0.019006699699908494,0
1979-05-10,272.99537658691406,417.57625071207684,26.674587504069034,78.96761900468428,3.3860487303408036,0.019725599765777587,0
1979-05-11,279.32245802879333,426.48041280110675,26.705429331461612,75.28795002419669,3.31781076656267,0.01402220008801669,0
1979-05-12,242.7738335132599,421.8070831298828,26.247923787434917,75.91617196761692,2.9134537370362645,0.011002899961546063,0
1979-05-13,209.295167679588,427.10374959309894,26.159590657552105,76.472388605563,2.709582730601837,0.006086999979801476,0
1979-05-14,229.60604158540568,421.1370798746745,26.04792175292971,75.82320839629989,1.6105371104505066,0.020249599928501994,0
1979-05-15,186.84849824508032,417.62500381469727,24.77834345499677,78.40721809681803,3.351397143144004,0.002897800043108873,0
1979-05-16,292.63462827603024,393.9725036621094,24.17667414347333,76.94406499172882,4.745225996676999,7.903999853879213e-4,0
1979-05-17,240.15546069542566,396.93374888102215,23.52333730061851,77.04507571444952,5.896263698543912,0,0
1979-05-18,320.84749937057495,364.47166951497394,21.847085571289085,72.76742272777476,5.5094129705815975,0,0
1979-05-19,383.21466821432114,336.18167368570965,21.49292653401695,64.90396922196635,3.203578668920826,0,0
1979-05-20,377.67774804433185,339.00500361124676,22.77833455403648,57.764021104313635,1.5524673009447987,0,0
1979-05-21,311.4795824289322,383.5883318583171,24.639590199788433,65.35173284787047,1.2989930298730645,0,0
1979-05-22,349.3564596970876,394.0112495422363,26.191670989990257,64.25641694441174,1.6305184759316917,0,0
1979-05-23,251.34745460748672,401.0308329264323,25.055008188883487,78.04752528657775,3.6156921818133783,0.017564199924468994,0
1979-05-24,231.72312486171722,407.7566655476888,25.61918156941734,80.35433133865335,4.565856487362517,0.018989299940760245,0
1979-05-25,371.1217149893443,379.6583302815755,24.790844217936222,74.57650994452887,4.722021866918513,7.355999964056537e-4,0
1979-05-26,386.8752078612645,310.3362515767415,19.252922312418644,62.697689894377874,3.4871912431626906,0,0
1979-05-27,375.845002969106,329.6858329772949,20.58542404174807,59.105348185524555,2.1095581599576345,0,0
1979-05-28,340.76804335912067,372.783748626709,24.320845540364605,67.79123778827004,1.437026478730179,4.310000075929565e-5,0
1979-05-29,246.11941679318747,414.1862513224284,26.4316713968913,72.63512777495987,2.193722478725849,0.006832299983478151,0
1979-05-30,204.01533579826355,426.8429145812988,26.705422973632835,78.76377381427923,4.007643699106024,0.0045224998909980055,0
1979-05-31,267.732834259669,423.16625722249347,27.01875203450523,76.64025244292137,3.9865493371288676,0.0011694999970495701,0
1979-06-01,288.72320977846783,421.5429204305013,27.382510121663433,77.20724452575719,3.775551719596839,2.976000045891851e-4,0
1979-06-02,295.2230862379074,426.41750081380206,27.513337707519554,73.17424822609702,2.3994980037090787,0.003392899924656376,0
1979-06-03,265.56067005793255,434.7637519836426,28.16000391642255,72.815472219188635,2.4151761859464007,1.3339999318122864e-4,0
1979-06-04,368.1247073014577,399.1866633097331,27.462509409586612,74.374641095619,3.6141534504341073,0,0
1979-06-05,330.7447091738383,400.5925013224284,26.88625869750979,75.44317301895182,3.58410569975519,0,0
1979-06-06,277.2835450967153,412.18750381469727,27.101674652099632,74.1823573987834,2.286684174714617,0,0
1979-06-07,272.83754285176593,445.5204162597656,28.96583709716799,69.99073939793742,2.300030251851854,2.1940000355243682e-4,0
1979-06-08,276.6608730157216,419.82250213623047,27.569173431396507,76.31612537486365,4.536866959970894,2.4460000428371133e-4,0
1979-06-09,309.97729357083637,402.5966631571452,26.599593098958355,74.59969339468286,5.205569156688437,1.3999999777297489e-5,0
1979-06-10,285.8048338095347,395.8162485758464,25.85750478108726,74.48598658435341,3.564900429409696,0,0
1979-06-11,359.551161924998,387.77458063761395,26.01000620524091,66.76719386065248,2.2399230701446364,0,0
1979-06-12,176.14341632525125,428.2870814005534,27.06375910441083,69.71388176700381,3.3597815811168585,0.01628439998626709,0
1979-06-13,224.99354108174643,422.360413869222,25.083753204345726,76.6374314274687,4.919263773671187,0.012665199756622314,0
1979-06-14,221.2107513745626,410.47374471028644,23.5616762797038,79.13994437449313,5.544824502321959,0.0026438000202178955,0
1979-06-15,223.7458770275116,412.004581451416,23.741675313313824,81.24259193846369,4.427704434005992,7.554999999701977e-4,0
1979-06-16,329.43575016657513,425.4875030517578,26.604592895507835,75.04679547753952,2.9965257018976703,4.1799998842179775e-5,0
1979-06-17,321.3631258010864,415.81666310628253,27.475840504964214,70.49173016710554,2.7796717473858257,0,0
1979-06-18,373.41629934310913,394.7579180399577,27.486259714762394,67.4896663923991,2.5870678692543367,0,0
1979-06-19,364.08587670326233,424.45791880289715,29.62083714803062,62.61564955431729,2.1492954147000978,0,0
1979-06-20,308.85812616348267,402.1775016784668,27.47042617797854,70.37016949287661,4.378417156951578,4.687000061385334e-4,0
1979-06-21,265.8450876077016,418.5504213968913,26.912085469563824,75.64414791865725,4.175350701865552,0.0018446000305702911,0
1979-06-22,215.01645950476328,429.2291628519694,26.5912541707357,74.65234537799107,2.5374954707354265,0.017605200219899416,0
1979-06-23,203.02317027250925,430.32207743326825,27.40458958943687,75.13146631071497,1.8574527079683503,0.0019046999979764221,0
1979-06-24,322.28874977429706,424.02666600545246,28.717928822835308,68.82964416993357,1.4012430700208636,4.663000092841685e-4,0
1979-06-25,345.902001063029,428.0083363850911,29.200004831949894,66.25285340800761,1.2447646566273634,1.3609999697655439e-4,0
1979-06-26,298.0219594637553,431.0587501525879,28.655419921875023,69.23865995438723,1.7854329224766854,0.001294099969789386,0
1979-06-27,254.00549626350403,422.925833384196,26.981256103515648,76.37131983163746,3.00698129887233,0.014510699592530728,0
1979-06-28,221.7698303858439,428.1862487792969,26.713335927327496,74.97919766791195,3.0805805138794553,0.0023061999888159333,0
1979-06-29,171.54433393478394,433.65333557128906,26.548340098063175,78.00948587681137,1.9081076899662672,0.0256053002839908,0
1979-06-30,194.44800106684366,437.04541778564453,27.4137524922689,77.11166865299678,1.4397585248732507,0.0045565000958740715,0
1979-07-01,357.18545961380005,410.26999918619794,27.900008138020855,73.95598287276505,3.2701608941248472,8.692000284790993e-4,0
1979-07-02,389.17329359054565,403.94583384195965,28.475002543131534,72.61099538908601,2.7411530962157507,0,0
1979-07-03,362.2189998626709,443.5704205830892,30.4258374532064,69.18313945577803,1.6613231509385928,0.0018883999586105347,0
1979-07-04,314.06270893414813,444.5841649373372,30.253752644856792,69.98171946464686,1.66395376664245,0.00894960005581379,0
1979-07-05,253.02016750971475,437.3904151916504,29.426254526774112,74.28733777061743,2.5554804569798084,0.001751900039613247,0
1979-07-06,185.0983728567759,452.2075004577637,28.929177856445335,78.1744857705354,1.9210646104398785,0.010428999811410903,0
1979-07-07,233.42154280344644,443.6745859781901,28.469168599446636,77.9588227039252,2.505729423474834,2.2460000356659291e-4,0
1979-07-08,292.1460430622101,439.72375233968097,28.9175112406413,75.04058401420242,2.3883552971330584,0.007144300078740343,0
1979-07-09,232.07674781481424,445.92000071207684,28.436252848307316,76.15024194937284,1.5175660357975336,0.002585500046610832,0
1979-07-10,300.4567135175069,438.49125544230145,28.760836537679058,73.96410553451766,2.7152081328665822,0.0027527001148555425,0
1979-07-11,298.0779181321462,441.27374903361004,29.5508374532064,73.61325221057704,3.5226341948710576,0.0019305000117747113,0
1979-07-12,234.81441521644592,448.3145891825358,29.338338470459007,74.8061611566855,2.7744030901670635,0.005796100059524178,0
1979-07-13,203.58237481117249,450.10333887736004,29.128756459554058,76.87736325454773,2.083205331958622,0.011266300118499203,0
1979-07-14,277.67591762542725,446.8820864359538,29.448335266113304,75.05122613132099,1.93312042339704,0.006081600068137049,0
1979-07-15,194.4584174156189,453.08375040690106,29.487090047200542,77.33693886440491,1.7201667502351061,0.008574599958956241,0
1979-07-16,259.87662410736084,442.6666653951009,29.29375864664716,74.52817747148731,1.5028084155621262,0.005537399910390377,0
1979-07-17,208.66874734560648,446.00166447957355,28.82208658854169,75.90574948963673,2.482809941880143,0.008498400030191988,0
1979-07-18,252.56029152870178,444.93207422892254,28.883337910970074,76.19161573363033,2.7701073482421674,7.893999990774319e-4,0
1979-07-19,273.00641934076947,440.4816665649414,29.286670939127628,75.73833520630095,2.526826258151733,0.004922700027003884,0
1979-07-20,256.71204233169556,440.9124984741211,29.15458450317385,76.86728014600456,3.6717445678681306,0.0016279000230133532,0
1979-07-21,318.3946229616801,423.7899971008301,28.256677246093773,74.98647758292984,4.996967668662112,0.0033916999739594758,0
1979-07-22,228.71741914749146,435.5004170735677,27.752918497721378,76.75949116613421,4.83980185567135,0.017281199928373098,0
1979-07-23,240.82541664441428,438.61291631062824,27.82833887736005,76.97630807454038,4.83558627618393,0.0021635999857098796,0
1979-07-24,224.0694580078125,440.01208368937176,27.861252085367862,76.07247667838443,4.038062131090852,0.00315439999877708,0
1979-07-25,340.1925423145294,426.68749745686847,29.052922821044945,73.13701594132209,3.8635082924039104,0.0022025999864563345,0
1979-07-26,358.91649770736694,420.59583536783856,28.804171498616558,74.44088457155308,3.191395140977618,7.689999938011168e-4,0
1979-07-27,307.14162317911786,425.81708272298175,28.722926076253277,75.61488811295821,2.6449727492013686,2.4000000208616257e-5,0
1979-07-28,326.1397033929825,436.4729169209798,29.813345845540386,72.22601780897214,2.0802771502257715,4.8340000212192534e-4,0
1979-07-29,304.5112076997757,441.10041427612305,30.181672668457054,68.96806238534099,2.7363776751125437,6.398999938392081e-4,0
1979-07-30,326.3125442663829,429.1033312479655,29.31042633056643,71.02814399267412,2.8471486396088244,1.5359999798238277e-4,0
1979-07-31,304.58475438753766,428.4454167683919,29.10250625610354,73.35153369664532,2.891540369243434,0,0
1979-08-01,299.81945685545605,426.11875279744464,28.73917160034182,72.88376208114002,2.4317820052362644,0.0017506999596953391,0
1979-08-02,225.66304341952005,424.8441670735677,28.01709136962893,74.94908171101997,1.8672512145911608,8.970000147819519e-4,0
1979-08-03,194.98058116436005,448.435001373291,28.829174296061222,74.64699891307339,1.535324846236526,0.003399200046667829,0
1979-08-04,211.57129077116647,445.3091684977214,28.707503255208355,75.89030658506977,1.7381164672792426,0.01172829981520772,0
1979-08-05,283.2903333902359,444.66625086466473,29.530010477701847,72.51037775533547,1.5872244458147948,0.009073200122918934,0
1979-08-06,281.06412529945374,440.2433331807454,29.062088267008487,74.29503449338397,1.426151044477487,0.007257800121093169,0
1979-08-07,258.32524585723877,440.2925033569336,28.54916915893557,75.43880250989868,1.8686018059011316,0.014959199778269977,0
1979-08-08,201.6709996064504,434.51250076293945,28.464593505859398,74.75947066699725,2.5402922950549396,0.0029979999456554653,0
1979-08-09,239.64962500333786,425.2054100036621,27.590000406901066,76.07570318627766,2.881055167471628,0.0032240999740170083,0
1979-08-10,209.11174973845482,438.02916463216144,27.66000900268557,77.8797571977674,2.092466724823898,0.02047720029950142,0
1979-08-11,190.57787666718164,431.49582926432294,27.255007680257183,80.15958755532604,2.703835266932461,0.02696779961884022,0
1979-08-12,238.66895628968874,425.5116653442383,27.54041951497398,78.15620166408303,4.924488443630517,0.00918979991832748,0
1979-08-13,238.18224921822548,424.30749893188477,27.65125427246096,76.77287331484791,2.5927006458042126,0.0029839000105857847,0
1979-08-14,249.573791710039,436.1916681925456,28.630424753824894,75.72970132902013,2.01621364844152,0.010791400432586671,0
1979-08-15,221.49037583669028,437.03583399454754,28.212513224283878,77.67137027936194,1.993447899880638,0.001515900033991784,0
1979-08-16,125.47249952952068,444.3641637166341,27.413341776529972,81.24917714472673,2.560282333291372,2.511000020240317e-4,0
1979-08-17,220.076416015625,433.9962526957194,27.163337961832706,76.84470757182,2.806572543237081,0.0018403999841757467,0
1979-08-18,186.81783485412598,440.3924980163574,27.588338470459007,75.73084699926304,2.2616329834077593,0.0012350999852642416,0
1979-08-19,178.8254950841268,443.4316660563151,27.885422007242862,76.83398934963746,1.7937302760164102,5.097999944700859e-4,0
1979-08-20,193.4007911682129,440.4849967956543,27.979586537679058,76.81277504424109,1.4376873473010836,0.004239300057932269,0
1979-08-21,209.87399768829346,444.32708231608075,28.607090250651066,75.18498270160174,1.373239416004019,8.540999970282428e-4,0
1979-08-22,306.0721254348755,440.0316670735677,28.8616767883301,73.73468006155281,1.5886487836413334,0.002859000056574587,0
1979-08-23,259.4787492752075,428.8158327738444,28.105001068115257,75.84975592347502,2.648202360726319,0.014656099819287192,0
1979-08-24,269.56245708465576,426.78791936238605,27.750421142578148,76.79259772837732,3.417512746595927,0.004582599987741559,0
1979-08-25,276.5215012232463,425.33083216349286,27.697095489501976,77.1759321685421,4.044778594980928,0.008889800113160163,0
1979-08-26,197.99883365631104,433.1362533569336,27.433343505859398,79.47736023842161,3.159179713189612,0.00303400003304705,0
1979-08-27,232.71716594696045,437.54624938964844,27.719590759277366,75.95102974441818,2.934579211409128,0.005287799836136401,0
1979-08-28,208.08687686920166,437.45208104451496,27.505843098958355,75.80093526059733,3.4786834349687035,1.1049999692477285e-4,0
1979-08-29,234.47891775767008,439.5916697184245,27.80542907714846,76.18715357178108,2.4865309548873906,1.6619999834802002e-4,0
1979-08-30,202.45257981618246,446.6000010172526,28.31167373657229,76.11171470311977,1.8670975220468677,0.006007699904730544,0
1979-08-31,241.08782863616943,440.3333346048991,28.10333658854169,76.39527582552259,2.7532054596251543,0.0018096000244840979,0
1979-09-01,212.56770992279053,438.4141654968262,27.80250701904299,75.0061079076444,3.5276006155345723,0.0020225999837275594,0
1979-09-02,233.92054335276285,428.32249959309894,27.43250427246096,78.22089012899204,4.229509904882365,0.007447599901352078,0
1979-09-03,141.26545778910318,429.7325019836426,26.167925771077496,81.80681619522854,6.675559809673745,0.045682399425655607,0
1979-09-04,187.3775838216146,427.14374923706055,24.60292841593427,83.90191481733413,7.137514230709087,0.028279200226068495,0
